hostid,host,class,HST_1,HST_2,HST_3,HST_4,HST_5,HST_6
7461,www.intatown.co.uk,,438,11,5.465753425,0.125570776,0.0376078,2.173445894
7465,www.inter-search.co.uk,,356,3,4.41011236,0.06741573,0.325794,2.416562108
7466,www.interdiy.co.uk,,657,12,5.554033486,0.105022831,0.112523,2.359452055
7468,www.interhome.co.uk,,760,8,4.905263158,0.236842105,0.0473277,2.3936
7474,www.intersites.co.uk,,714,2,5.114845938,0.238095238,0.088824,2.383187773
7475,www.interstellar-solutions.co.uk,,397,13,4.879093199,0.113350126,0.11569,2.263821532
7476,www.inthenews.co.uk,,468,0,5.245726496,1.044871795,0.114292,2.084878745
7477,www.intofrance.co.uk,,1773,6,4.811618725,0.076706148,0.0936258,2.741154562
7483,www.invernessbusinessdirectory.co.uk,,345,11,5.052173913,0.231884058,0.0846939,2.007692308
7496,www.ipdb.co.uk,,2419,4,5.120297644,0.70276974,0.159279,3.433441558
7498,www.ipi.co.uk,,185,8,4.897297297,0.827027027,0.069097,1.965765766
7499,www.ipnpal.co.uk,,9,0,6.555555556,0,0.364198,0.723404255
7502,www.ipplepenamdram.co.uk,,102,9,5.705882353,0.558823529,0.227255,2
7509,www.irelandguide.co.uk,,138,3,5.492753623,0.202898551,0.0529293,1.832310838
7521,www.ishop-online.org.uk,,469,12,5.285714286,0.343283582,0.0849205,2.123919308
7532,www.isubscribe.co.uk,,4990,8,5.665531062,0.095791583,0.181889,2.81801237
7535,www.it-bitz.co.uk,,593,1,6.008431703,0.047217538,0.0685944,2.316610925
7538,www.italy-hotels-holidays.co.uk,,519,8,4.87283237,0.075144509,0.126022,2.276325616
7539,www.italy-short-breaks-apartments.co.uk,,475,19,4.898947368,0,0.238618,2.333055787
7541,www.itchyme.co.uk,,18,6,4.666666667,0,0.0540193,1.02
7550,www.its-mini-moto.co.uk,,2144,3,4.77005597,0.076492537,0.365328,3.241026985
7571,www.jakesmobiles.co.uk,,10,2,4.6,0.1,0.328571,0.7
7573,www.jamesbrownjoiners.co.uk,,90,6,5.755555556,0.666666667,0.215027,2.00660066
7577,www.jarve.me.uk,,556,4,6.088129496,0.501798561,0.296774,2.691939891
7582,www.jazzytogs.co.uk,,56,0,4.660714286,0,0.552966,1.502369668
7588,www.jellydeal.co.uk,,595,7,5.509243697,1.393277311,0.0740908,2.250435793
7589,www.jermynseaford.f9.co.uk,,48,13,4.104166667,0,0.0937203,1.331521739
7591,www.jessicas-juice.co.uk,,1291,14,4.381099923,0.082881487,0.368157,2.498022294
7596,www.jetmedia.co.uk,,452,10,4.564159292,0.592920354,0.132626,2.09933222
7604,www.jinrai.co.uk,,10,1,3.4,0.1,0.0660194,0.676923077
7608,www.jjflooringcontracts.co.uk,,64,6,5.0625,0.5625,0.15197,1.577235772
7609,www.jksupplies.co.uk,,224,0,5.111607143,0.21875,0.0678036,1.95851216
7620,www.jobs69.co.uk,,691,6,4.557163531,1.499276411,0.0515073,3.386243386
7621,www.jobsatessex.co.uk,,10,2,4.6,0.1,0.330935,0.7
7627,www.john.lerwill.btinternet.co.uk,,1073,5,4.647716682,0.018639329,0.174578,2.397151899
7628,www.johnnyhorn.co.uk,,1114,15,4.900359066,0.776481149,0.148318,2.489772727
7632,www.jokes.place.co.uk,,225,1,5.502222222,0.044444444,0.0455214,2.355877617
7635,www.josheffieldknitwear.co.uk,,95,9,5.789473684,0.631578947,0.217305,2.239583333
7644,www.jubileelife.co.uk,,56,0,4.732142857,0,0.556723,1.543269231
7646,www.junction47.co.uk,,292,7,4.390410959,0.174657534,0.283065,2.09587217
7647,www.junglelily.co.uk,,6,1,4.5,0,0.0568421,0.464788732
7653,www.justoneclick.co.uk,,360,8,4.786111111,0.377777778,0.0602658,2.028237585
7659,www.kayukay.co.uk,,744,15,4.830645161,0.166666667,0.0954455,2.632281553
7663,www.keatsrestaurant.co.uk,,16,4,4.75,0,0.0763052,0.779661017
7664,www.keek-kitchen-appliances.co.uk,,772,6,5.554404145,0.336787565,0.0933127,2.721893491
7668,www.kelkooforbusiness.co.uk,,120,1,5.1,0.075,0.0606481,1.789731051
7682,www.kevinjonesbacon.co.uk,,76,6,5.421052632,0.565789474,0.17851,1.841509434
7686,www.kidcomp.co.uk,,424,2,5.525943396,0,0.263762,3.060840708
7687,www.kidsseek.co.uk,,487,0,5.078028747,0.125256674,0.118229,2.52991453
7692,www.kingsclipstone.co.uk,,1805,7,4.975623269,0.306925208,0.206783,2.66189536
7701,www.kitchen-sinks-and-taps.co.uk,,387,21,4.821705426,0,0.163627,2.224086871
7703,www.kitchendoorsandunits.co.uk,,294,11,5.414965986,0.591836735,0.0594629,2.421052632
7715,www.knowyourmoney.co.uk,,365,13,5.693150685,0.473972603,0.187173,2.46518668
7719,www.koolfind.co.uk,,327,0,5.23853211,0.758409786,0.111742,2.060606061
7721,www.kpmotoringworld.co.uk,,80,2,5.775,0,0.212511,2.306382979
7725,www.krpublishing.co.uk,,2237,9,4.318730443,0.009387573,0.465995,2.774720149
7726,www.ktponline.org.uk,,201,8,6.273631841,0.179104478,0.0384147,2.29153605
7727,www.kudoo.co.uk,,3397,4,5.623196938,0.042979099,0.127311,2.784185126
7739,www.lampdirect.org.uk,,618,3,4.920711974,0.289644013,0.15205,2.539208883
7743,www.lancs-weddings.co.uk,,355,17,6.073239437,0.253521127,0.134263,2.348924228
7757,www.laptopsdirect.co.uk,,602,28,4.868770764,0.330564784,0.044048,2.560144928
7759,www.laptopsolutions.me.uk,,184,1,4.695652174,0,0.145798,1.895117541
7762,www.lastminute-hotel.co.uk,,1204,12,4.813953488,0.627906977,0.119338,3.111111111
7766,www.latest-mobile-ringtones-uk.co.uk,,10,2,4.6,0.1,0.262857,0.7
7768,www.latitudemanagement.co.uk,,6,1,5.833333333,0,0.0712831,0.539473684
7790,www.lbccars.co.uk,,393,2,5.885496183,0,0.260268,2.725075529
7795,www.lcamortgages.co.uk,,702,14,4.652421652,0.056980057,0.145986,2.60538411
7807,www.learndirect-advice.co.uk,,933,8,4.248660236,0.012861736,0.221862,2.412315271
7813,www.learningonscreen.co.uk,,89,0,6.483146067,0.056179775,0.101656,1.936046512
7817,www.learnthings.co.uk,,6,2,4.666666667,0,0.173913,0.523076923
7818,www.leasedirectcars.f9.co.uk,,41,11,4.536585366,0,0.239691,1.304597701
7825,www.leedsforum.co.uk,,78,5,5.153846154,0.679487179,0.178985,1.563517915
7832,www.lefkas1.co.uk,,249,0,4.630522088,0.004016064,0.16228,1.825520833
7842,www.leisurebuildings.co.uk,,744,0,4.853494624,0.413978495,0.0945882,2.620336943
7849,www.lesbians-having-sex.co.uk,,8,2,4.5,0.125,0.162896,0.556962025
7851,www.letswebshop.co.uk,,547,7,5.954296161,2.393053016,0.0703349,2.227166276
7852,www.lettingsdirectory.co.uk,,21,3,4.80952381,0.047619048,0.278237,0.983870968
7858,www.lexisnexis.co.uk,,10,2,5,0.1,0.308642,0.697674419
7867,www.lgflcms.co.uk,,145,7,4.986206897,0.04137931,0.0755723,1.862660944
7893,www.life-assurance-bureau.co.uk,,1012,9,5.019762846,0.117588933,0.293608,2.934489403
7894,www.life-insurance-seek.co.uk,,895,3,5.131843575,0,0.156033,3.220657277
7896,www.lifeinsurance-life.co.uk,,525,13,5.699047619,0.053333333,0.208633,2.318391562
7900,www.lifeseek.co.uk,,10,3,5.8,0.1,0.245763,0.747252747
7902,www.lifestyledirectory.co.uk,,420,8,4.752380952,0.547619048,0.0623244,2.141843972
7904,www.lifestylelocal.co.uk,,350,9,4.877142857,0.065714286,0.0984656,2.411488863
7905,www.lighting-by-design.co.uk,,8,1,4.125,0,0.0672098,0.546666667
7907,www.limebooks.co.uk,,588,6,4.695578231,0.328231293,0.179111,2.156471346
7909,www.limohiredirectory.co.uk,,672,18,5.291666667,0.336309524,0.209917,2.442518775
7910,www.limostyle.co.uk,,6,1,4.333333333,0,0.0549683,0.463768116
7915,www.lincolnshiredevelopment.org.uk,,16,5,5.5625,0.5625,0.0698039,0.905172414
7916,www.lindleyafc.co.uk,,6,1,4.5,0,0.0568421,0.458333333
7920,www.lingerie.cheapcat.co.uk,,318,3,5.757861635,0.144654088,0.062051,1.969752521
7921,www.lingerieexpress.co.uk,,460,0,5.389130435,0.086956522,0.0761598,2.447127394
7922,www.lingerieguide.co.uk,,589,2,5.15959253,0.210526316,0.0668191,2.613832853
7924,www.links4kids.co.uk,,1185,18,5.237130802,0.220253165,0.0935258,2.43365163
7925,www.linkserver.co.uk,,113,1,4.601769912,0,0.0576177,1.606598985
7929,www.linktrader.co.uk,,778,8,5.131105398,0.544987147,0.114404,2.33938205
7937,www.livedaily.co.uk,,8,2,4.5,0.125,0.163636,0.556962025
7942,www.livingiseasy.co.uk,,1977,10,5.016186141,0.182599899,0.185364,2.972756811
7952,www.lm-bed.co.uk,,346,2,5.01734104,0,0.367875,2.198521647
7957,www.lm-florida.co.uk,,324,2,5.734567901,0,0.393561,2.751576293
7958,www.lm-furniture.co.uk,,262,2,5.935114504,0,0.352528,2.448787062
7959,www.lm-graphics.co.uk,,319,2,5.194357367,0,0.364416,2.479297365
7960,www.lm-in.co.uk,,335,2,4.794029851,0,0.364255,2.180898876
7965,www.lm2-company.co.uk,,329,2,5.32218845,0,0.391197,2.300884956
7968,www.lm2-in.co.uk,,247,1,5.384615385,0,0.329616,2.178176796
7970,www.lm2-internet.co.uk,,225,1,5.604444444,0,0.315487,2.237951807
7974,www.lmg-chevy.co.uk,,316,2,4.417721519,0,0.321289,2.15889029
7978,www.lmg-fruit.co.uk,,321,1,5.3894081,0,0.375842,2.184238552
7983,www.lmg-music.co.uk,,351,3,4.618233618,0,0.35424,2.295692666
7988,www.lmg-products.co.uk,,297,2,4.993265993,0,0.347144,2.17603912
7993,www.lmg-theater.co.uk,,322,1,5.444099379,0,0.385614,2.148033126
7994,www.lmg-tools.co.uk,,419,2,4.112171838,0,0.356507,2.199178645
7995,www.lmg-trading.co.uk,,305,2,4.632786885,0,0.326027,2.219638243
7999,www.lmgm-golf.co.uk,,341,2,4.659824047,0,0.355163,2.464878672
8010,www.loan.org.uk,,246,1,4.5,0.804878049,0.0784606,2.037650602
8013,www.loanjunction.co.uk,,1315,8,4.653231939,0.441825095,0.0932575,2.989143546
8014,www.loans-1.co.uk,,1020,3,5.919607843,0.128431373,0.359405,4.105875509
8017,www.loans-company-uk.co.uk,,740,1,6.658108108,0.056756757,0.248826,2.73503861
8022,www.loansinformation.co.uk,,701,8,4.553495007,0,0.165758,2.368004866
8024,www.loansource.org.uk,,979,3,5.382022472,0.138917263,0.368719,3.692671395
8026,www.loanspeed.co.uk,,943,3,5.799575822,0.142099682,0.310774,3.590145577
8027,www.loanz.co.uk,,1107,9,4.690153568,0.058717254,0.184828,2.805790646
8028,www.local-conservatories.co.uk,,768,8,6.494791667,0,0.0635552,2.433826638
8044,www.lollo.5pm.co.uk,,29,1,4.482758621,0.620689655,0.0347873,1.052980132
8051,www.london-pages.co.uk,,220,8,4.827272727,0.036363636,0.0750159,2.003125
8058,www.londoneverything.co.uk,,1097,25,6.94165907,0.102096627,0.105932,3.181884587
8064,www.londonnethotels.co.uk,,4,5,6,0,0.134078,0.430769231
8067,www.londonstationery.co.uk,,1184,3,3.938344595,0.347128378,0.0798596,2.916209476
8069,www.londontermini.co.uk,,88,5,5.125,0.659090909,0.193729,1.589970501
8072,www.longleypublications.co.uk,,98,6,5.204081633,0.653061224,0.214286,1.894080997
8073,www.longuevue.co.uk,,502,1,4.806772908,0.06374502,0.131901,2.530381944
8074,www.looedirectory.co.uk,,379,5,4.377308707,0.089709763,0.206036,2.210412148
8077,www.looking4mortgages.co.uk,,670,1,5.370149254,0.065671642,0.145409,2.615196078
8081,www.lorrainechristine.co.uk,,93,6,4.817204301,0.677419355,0.195037,1.664615385
8082,www.lostsock.co.uk,,162,1,4.790123457,0.049382716,0.280246,1.926078029
8085,www.loughboroughtowncentre.co.uk,,283,7,4.74204947,0.053003534,0.0571916,1.916273585
8088,www.lovehoney.co.uk,,1256,10,4.949840764,0.619426752,0.132384,2.654706927
8090,www.low-interest-bank-loans.co.uk,,603,2,5.729684909,0.013266998,0.0997085,3.11196319
8092,www.lowfareflights.co.uk,,792,6,5.049242424,0.547979798,0.189598,3.624054463
8100,www.lsda.org.uk,,410,5,5.443902439,0.068292683,0.400287,2.647294589
8121,www.luxury-train-travel.co.uk,,646,20,4.952012384,0.009287926,0.234806,2.292784735
8123,www.lydmac.co.uk,,91,4,3.461538462,0,0.0355571,1.604743083
8129,www.m-y.co.uk,,7,1,2.714285714,0,0.0412148,0.4
8162,www.managementteampersonnel.co.uk,,56,0,5.160714286,0,0.578,1.561085973
8168,www.manchesteruniversitypress.co.uk,,352,3,5.295454545,0.196022727,0.118681,2.151456311
8170,www.manicweb.co.uk,,342,10,4.377192982,0.070175439,0.216925,2.168632075
8176,www.mapquest.co.uk,,8,2,4.5,0.125,0.162162,0.556962025
8185,www.mastercarsdirect.co.uk,,293,11,4.931740614,0.23890785,0.101354,2.164383562
8186,www.masterquote.co.uk,,767,15,5.177314211,0.151238592,0.142024,2.805210184
8221,www.mattressesdirect-discount.co.uk,,23,2,4.217391304,0.043478261,0.301242,0.991735537
8222,www.mature-big-boobies.co.uk,,8,2,4.5,0.125,0.162896,0.556962025
8228,www.mayfairmortgages.co.uk,,321,3,5.788161994,0.542056075,0.208858,2.566548881
8229,www.maylandinsurance.co.uk,,56,0,4.910714286,0,0.565844,1.539534884
8230,www.maytree.co.uk,,6,1,4,0,0.0511727,0.447761194
8241,www.mcgraw-hill.co.uk,,294,3,5.544217687,0.30952381,0.0628834,2.166666667
8252,www.meadowcraftfairs.co.uk,,6,1,5.5,0,0.0677618,0.513157895
8259,www.media-ent-law.co.uk,,108,2,4.277777778,0.472222222,0.0600858,1.727272727
8263,www.mediatel.co.uk,,29,1,5.862068966,0.24137931,0.0339389,1.18452381
8295,www.merlin-finance.co.uk,,683,10,4.959004392,0.562225476,0.202802,2.324386065
8308,www.mflgraphics.co.uk,,316,1,5.443037975,0,0.359607,1.959576516
8316,www.miceage.co.uk,,277,3,4.364620939,0.104693141,0.0935397,1.945026178
8317,www.microbite.co.uk,,5180,1,2.440926641,1.988223938,0.0376796,8.992936428
8318,www.microbuyer.co.uk,,232,1,4.887931034,0.237068966,0.0651799,2.047976012
8319,www.microdirect.co.uk,,652,7,4.380368098,1.490797546,0.0321886,2.164096237
8320,www.micropigmentation-clinic.co.uk,,41,2,6.390243902,0.219512195,0.0334226,1.294871795
8321,www.microscope.co.uk,,10,2,4.6,0.1,0.2875,0.7
8329,www.mighty-tangaroa.co.uk,,85,1,6.564705882,0.117647059,0.085295,2.224913495
8338,www.mimibeads.co.uk,,36,3,2.833333333,1.25,0.162162,1.022222222
8342,www.mineral-resourcing.co.uk,,114,6,4.833333333,0.692982456,0.218738,1.847222222
8354,www.mismo.co.uk,,208,6,4.427884615,0.153846154,0.0928521,1.766823161
8355,www.missionfish.org.uk,,403,0,4.275434243,0.218362283,0.0818255,2.328587076
8365,www.mncgroup.co.uk,,3587,12,4.609980485,0.202118762,0.182589,3.048015753
8366,www.mobhead.co.uk,,799,10,5.071339174,0.209011264,0.15435,2.555848261
8367,www.mobile-forum.co.uk,,761,4,4.450722733,0.14848883,0.091343,2.538555692
8369,www.mobile-monster.co.uk,,1775,11,5.021971831,0.51943662,0.210942,3.037510656
8370,www.mobile-offers.co.uk,,2161,8,4.782970847,0.298935678,0.267191,3.095615556
8373,www.mobile-phone-mp3-ringtones.co.uk,,722,4,4.91966759,0.614958449,0.486976,2.398428732
8375,www.mobile-phones-review.co.uk,,441,19,4.816326531,0.129251701,0.110896,2.277975133
8378,www.mobile-phones.org.uk,,1082,11,4.854898336,0.461182994,0.116508,2.788292254
8385,www.mobilegurufun.co.uk,,185,13,5.367567568,0,0.0267518,1.97319933
8387,www.mobilephonesandtariffs.co.uk,,1331,9,4.628850488,0.516153268,0.0785131,3.284524331
8390,www.mobilephonesstar.co.uk,,121,6,5.239669421,0.024793388,0.107952,2.207602339
8402,www.monarchfireandsecurity.co.uk,,21,2,4.80952381,0.619047619,0.0634422,1.22
8404,www.money-off.co.uk,,441,7,5.176870748,0.517006803,0.154927,2.105100464
8406,www.moneydirector.co.uk,,167,10,5.359281437,0.461077844,0.0802907,2.198757764
8408,www.moneymarketing.org.uk,,391,9,5.976982097,0.058823529,0.138892,2.824016563
8412,www.moneyshooters.co.uk,,6,1,5,0,0.0623701,0.507042254
8419,www.morecomputers.co.uk,,418,16,4.873205742,0.244019139,0.0589819,2.107296137
8424,www.moroccoart.co.uk,,6,1,4.5,0,0.0568421,0.471428571
8426,www.mortgage-choices.co.uk,,313,4,4.757188498,0.041533546,0.112786,2.08806489
8427,www.mortgage-clue.co.uk,,201,2,5.383084577,0,0.107309,2.695378151
8428,www.mortgage-finder.me.uk,,501,0,5.856287425,0.936127745,0.137411,2.872073579
8429,www.mortgage-lender-broker.co.uk,,721,7,5.361997226,0.178918169,0.117091,2.63016055
8430,www.mortgage-rates-calculator-uk.co.uk,,612,15,4.642156863,0,0.218656,2.471725125
8431,www.mortgage-rates.me.uk,,644,12,5.285714286,3.152173913,0.0841574,2.539523212
8432,www.mortgage-s.co.uk,,201,2,5.358208955,0,0.112117,2.336380256
8434,www.mortgageandloangrabber.co.uk,,449,10,4.812917595,0.020044543,0.256194,2.407749077
8435,www.mortgageangel.co.uk,,475,9,4.713684211,0.090526316,0.392463,2.594646272
8437,www.mortgageguides.co.uk,,586,2,5.580204778,0.211604096,0.0741884,2.653819683
8438,www.mortgageinsurancestar.co.uk,,118,6,5.906779661,0.025423729,0.116244,2.328571429
8441,www.mortgageloans-uk.org.uk,,783,3,6.090676884,0.051085568,0.331457,3.563543004
8445,www.mortgages-loans.org.uk,,855,8,5.869005848,0,0.340319,3.235812672
8446,www.mortgages-onthenet.co.uk,,126,3,6.174603175,1.69047619,0.0716193,2.162679426
8457,www.motorcycles-loans-finance-uk.co.uk,,39,7,5.769230769,0,0.383959,1.434782609
8458,www.motoring.cheapcat.co.uk,,393,12,4.727735369,0.040712468,0.0369854,2.487292818
8465,www.mousenouse.co.uk,,434,4,5.232718894,0.032258065,0.19796,2.271200672
8481,www.mqsearch.co.uk,,190,7,5.736842105,0.452631579,0.0338257,1.936459909
8495,www.mssocietyscotland.org.uk,,73,2,5.178082192,0.410958904,0.0401231,1.431746032
8500,www.multimap.co.uk,,22,3,4.409090909,0.045454545,0.318033,0.959677419
8510,www.musicatboxgrove.co.uk,,6,1,5.333333333,0,0.0659794,0.506666667
8512,www.musicdownloads.org.uk,,7,6,6.285714286,0.142857143,0.0235925,0.614457831
8514,www.musicians.cheapcat.co.uk,,170,4,5.635294118,0.258823529,0.0536004,1.831168831
8518,www.muslimstudent.org.uk,,87,0,6.08045977,0,0.0970286,1.435897436
8524,www.mx2000.co.uk,,369,1,5.035230352,0,0.0705793,2.524943311
8527,www.mybestshop.co.uk,,422,19,4.758293839,0.312796209,0.0540642,2.439759036
8530,www.mybusiness.co.uk,,810,2,4.841975309,0.413580247,0.0764418,2.667418264
8532,www.myemailvideo.co.uk,,459,4,5.237472767,0.193899782,0.110422,2.440750213
8533,www.myestatesale.co.uk,,222,0,6.013513514,0,0.2,2.330838323
8534,www.myfinances.co.uk,,644,0,4.75621118,0.917701863,0.103385,2.407142857
8535,www.myguide.org.uk,,270,1,4.674074074,0.233333333,0.130777,1.915
8536,www.myislington.co.uk,,193,18,5.18134715,0.383419689,0.0541741,1.849612403
8538,www.mynewcheap.co.uk,,3587,12,4.610538054,0.202118762,0.181816,3.042328042
8541,www.mypharmacy-secure.co.uk,,26,4,6.115384615,1.346153846,0.0228317,1.15625
8543,www.myphonegames.co.uk,,1536,8,4.964192708,0.389973958,0.0808135,3.350768105
8549,www.myukdirectory.co.uk,,21,2,4.095238095,0.047619048,0.286667,0.87704918
8559,www.nail-corner.co.uk,,65,5,4.984615385,0.415384615,0.0633431,1.568548387
8564,www.napoli-e.co.uk,,7,1,3.428571429,0,0.0509554,0.442857143
8571,www.natfhe.org.uk,,588,9,4.928571429,0.107142857,0.141899,2.344317418
8578,www.nationalmemorialarboretum.co.uk,,1293,1,4.904098995,0.71616396,0.130032,2.842144453
8586,www.natural-big-boobs.co.uk,,8,2,4.5,0.125,0.162896,0.556962025
8604,www.ncsl.org.uk,,237,8,5.308016878,1.341772152,0.100207,1.988031915
8611,www.nec.co.uk,,6,2,4.666666667,0,0.207407,0.523076923
8624,www.nep.co.uk,,335,3,4.88358209,0.298507463,0.0953436,2.042487047
8625,www.nepforums.co.uk,,837,6,4.845878136,0.107526882,0.112736,2.712305987
8632,www.net-weddings.co.uk,,1594,0,6.187578419,0.008155583,0.1095,3.648726115
8637,www.netconnective.co.uk,,100,5,5.42,0.73,0.221044,1.763736264
8640,www.netfreestuff.co.uk,,427,12,4.68852459,0.053864169,0.093499,2.084978541
8642,www.netlinks.co.uk,,312,14,4.923076923,0.71474359,0.112866,2.039735099
8646,www.netshoppinguk.co.uk,,195,3,4.133333333,0.41025641,0.0651682,1.955078125
8650,www.networkitweek.co.uk,,1301,11,5,0.503458878,0.127202,2.440900563
8665,www.newloans.org.uk,,974,8,5.614989733,0.073921971,0.308861,3.73074696
8670,www.newsandstar.co.uk,,559,3,4.685152057,0.436493739,0.105494,2.064977258
8678,www.newsunlimited.co.uk,,10,3,5.8,0.1,0.245763,0.747252747
8705,www.nicksmusicstudio.co.uk,,147,4,6.013605442,0.972789116,0.128302,1.857657658
8713,www.nitro-computers.co.uk,,372,3,5.575268817,1.88172043,0.0500193,2.252302026
8717,www.nitronsearch.co.uk,,199,0,4.954773869,0.638190955,0.0762332,1.842923795
8731,www.nnwfhs.org.uk,,13,2,4.461538462,0,0.0790191,0.739583333
8732,www.no-fuss-toys.co.uk,,1002,6,4.779441118,0.823353293,0.291657,2.472672929
8735,www.noentry.org.uk,,520,1,5.567307692,0,0.0617798,2.374826147
8737,www.nohasslecasino.co.uk,,832,14,4.777644231,0,0.250567,2.847748815
8738,www.nohasslecheapholiday.co.uk,,375,16,5.309333333,0,0.157916,2.682539683
8740,www.nohasslediy.co.uk,,205,6,4.36097561,0,0.0840226,2.093333333
8742,www.nohasslehomeadditions.co.uk,,329,14,3.993920973,0,0.0791662,2.523809524
8744,www.nohassleinsurance.co.uk,,326,10,5.113496933,0,0.14463,2.979073244
8745,www.nohasslemobilephones.co.uk,,833,23,4.529411765,0,0.18213,3.038258575
8748,www.nokiamagic.co.uk,,602,26,4.734219269,0.440199336,0.127005,2.6615266
8749,www.noltoncottage.co.uk,,140,18,6.092857143,0.457142857,0.280777,2.330985915
8752,www.nomisweb.co.uk,,296,6,5.77027027,0.091216216,0.0676034,2.012048193
8755,www.norfolka2z.co.uk,,457,8,4.645514223,0.131291028,0.179338,2.267135325
